source,target,tgt_lng
draw a blank,脑中一片空白,zh-CN
easier said than done,说来容易做来难,zh-CN
every cloud has a silver lining,祸中有福,zh-CN
face the music,承担后果,zh-CN
fair and square,光明正大,zh-CN
feel under the weather,身体有些不舒服,zh-CN
find your feet in a new place,逐渐适应新环境,zh-CN
fly by the seat of your pants,凭感觉临场应付,zh-CN
get cold feet,临阵退缩,zh-CN
get out of hand,变得失控,zh-CN
get the ball rolling,把事情启动起来,zh-CN
get the hang of it,掌握诀窍,zh-CN
go back to the drawing board,推倒重来,zh-CN
see the plan go down in flames,眼看计划惨败收场,zh-CN
go the extra mile,多付出一份努力,zh-CN
go with the flow,顺其自然,zh-CN
have your future hanging by a thread,前途岌岌可危,zh-CN
have a bone to pick,有件事要理论,zh-CN
have bigger fish to fry,有更重要的事要做,zh-CN
have your hands full,忙得不可开交,zh-CN
hear it through the grapevine,从小道消息听说,zh-CN
hit below the belt,使阴招,zh-CN
hit the ground running,一上来就全力投入,zh-CN
hit the nail on the head,一针见血,zh-CN
hold your horses,先别急,zh-CN
in a nutshell,简而言之,zh-CN
in over your head,超出能力范围,zh-CN
in the long run,从长远来看,zh-CN
in the same boat,处境相同,zh-CN
it takes two to tango,一个巴掌拍不响,zh-CN
jump on the bandwagon,跟风,zh-CN
jump the gun,操之过急,zh-CN
keep an eye on the situation,留意事态发展,zh-CN
keep your chin up,振作起来,zh-CN
kill two birds with one stone,一举两得,zh-CN
know the ropes,熟悉门道,zh-CN
leave no stone unturned,想尽一切办法,zh-CN
let sleeping dogs lie,别自找麻烦,zh-CN
let the cat out of the bag,说漏了秘密,zh-CN
level playing field,公平的竞争环境,zh-CN
light at the end of the tunnel,困境尽头的希望,zh-CN
like finding a needle in a haystack,如同大海捞针,zh-CN
live and learn,活到老学到老,zh-CN
make a long story short,长话短说,zh-CN
miss the boat on an opportunity,错失一个机会,zh-CN
no strings attached,不附带任何条件,zh-CN
not out of the woods,尚未脱离困境,zh-CN
off the beaten path,远离常规路线,zh-CN
once in a blue moon,难得一次,zh-CN
on the fence,犹豫不决,zh-CN
make sure we're on the same page,确保我们意见一致,zh-CN
open a can of worms,惹出一堆麻烦,zh-CN
out of the blue,出乎意料地,zh-CN
out of your depth,力所不及,zh-CN
we'll play it by ear,到时候看情况再决定,zh-CN
put your foot in your mouth,说错话得罪人,zh-CN
read between the lines,读懂言外之意,zh-CN
risk rocking the boat,冒着打破现状的风险,zh-CN
rub salt in the wound,在伤口上撒盐,zh-CN
rule of thumb,经验法则,zh-CN
save for a rainy day,未雨绸缪,zh-CN
see eye to eye,看法一致,zh-CN
speak of the devil,说曹操曹操到,zh-CN
spill the beans,说出秘密,zh-CN
take it with a grain of salt,对此不要全信,zh-CN
take the bull by the horns,迎难而上,zh-CN
the ball is in your court,该你做决定了,zh-CN
the best thing since sliced bread,好得不得了的新事物,zh-CN
the elephant in the room,明摆着却无人提及的问题,zh-CN
the last straw,压垮骆驼的最后一根稻草,zh-CN
the tip of the iceberg,冰山一角,zh-CN
throw caution to the wind,不顾风险放手去做,zh-CN
throw in the towel,认输,zh-CN
turn a blind eye,视而不见,zh-CN
the decision is still up in the air,决定仍未确定,zh-CN
walk on eggshells,小心翼翼,zh-CN
water under the bridge,过去的事就让它过去,zh-CN
wear your heart on your sleeve,喜怒形于色,zh-CN
when pigs fly,绝不可能,zh-CN
the whole nine yards,全部都包括在内,zh-CN
a wild goose chase,徒劳无功的寻找,zh-CN
your guess is as good as mine,我也不知道,zh-CN
at face value,按表面意思,zh-CN
behind closed doors,在幕后秘密进行,zh-CN
below the surface,隐藏在表面之下,zh-CN
beyond the pale,超出可接受范围,zh-CN
by word of mouth,通过口口相传,zh-CN
come rain or shine,无论晴雨,zh-CN
down the rabbit hole,越陷越深地探索,zh-CN
in broad daylight,光天化日之下,zh-CN
in hot water,陷入麻烦,zh-CN
in the heat of the moment,一时冲动之下,zh-CN
in the nick of time,在最后关头,zh-CN
in plain sight,就在眼皮底下,zh-CN
the project is in the pipeline,项目正在筹备中,zh-CN
in your best interest,符合你的最大利益,zh-CN
make ends meet,维持收支平衡,zh-CN
move the goalposts,临时改变规则,zh-CN
off the top of my head,凭我当下的印象,zh-CN
on borrowed time,时日无多,zh-CN
you're on thin ice,你的处境很危险,zh-CN
pull the plug on a project,叫停一个项目,zh-CN
raise the bar,提高标准,zh-CN
read the mood in the room,看懂现场气氛,zh-CN
set the record straight,澄清事实,zh-CN
take the edge off the pain,稍微缓解疼痛,zh-CN
the writing on the wall,不祥之兆已经显现,zh-CN
through thick and thin,同甘共苦,zh-CN
toe the line,遵守规矩,zh-CN
turn the tables,扭转局势,zh-CN
up the ante,加大赌注,zh-CN
weather the crisis,渡过危机,zh-CN
work against the clock,争分夺秒,zh-CN
worth your while,值得花时间,zh-CN
no big deal,没什么大不了,zh-CN
no hard feelings,别放在心上,zh-CN
not a chance,不可能,zh-CN
not my thing,不是我的菜,zh-CN
not worth it,不值得,zh-CN
not so fast,先别急,zh-CN
no way around it,没有别的办法,zh-CN
no need to rush,不用着急,zh-CN
no rush at all,一点也不急,zh-CN
no harm done,没造成什么损失,zh-CN
I'm genuinely happy for you,我真替你高兴,zh-CN
good to know,了解了,zh-CN
suit yourself,随你便,zh-CN
be my guest,请便,zh-CN
help yourself,请自便,zh-CN
make yourself at home,别拘束,zh-CN
take your time,慢慢来,zh-CN
take good care,多保重,zh-CN
hang in there,坚持住,zh-CN
keep me posted,随时告诉我进展,zh-CN
keep in touch,保持联系,zh-CN
stay in touch,保持联系,zh-CN
let me know,告诉我一声,zh-CN
give me a heads-up,提前提醒我一下,zh-CN
thanks for the heads-up,谢谢你提前提醒,zh-CN
thanks anyway,还是谢谢你,zh-CN
much appreciated,非常感谢,zh-CN
I owe you one,我欠你一个人情,zh-CN
don't mention it,不用客气,zh-CN
same to you,你也一样,zh-CN
go for it,大胆去做吧,zh-CN
go right ahead,尽管去做,zh-CN
feel free to ask,有问题尽管问,zh-CN
what do you mean,你是什么意思,zh-CN
what are you getting at,你到底想说什么,zh-CN
so far so good,到目前为止一切顺利,zh-CN
so much for that,这下算是泡汤了,zh-CN
believe it or not,信不信由你,zh-CN
if you say so,你说是就是吧,zh-CN
you can say that again,说得太对了,zh-CN
now you're talking,这才像话,zh-CN
that's more like it,这才对嘛,zh-CN
that's not the point,重点不在这里,zh-CN
that's beside the point,这与重点无关,zh-CN
that's the spirit,这才对嘛,zh-CN
it's up to you,由你决定,zh-CN
it's your call,由你决定,zh-CN
you make the call,你来决定,zh-CN
I mean it,我是认真的,zh-CN
I take it back,我收回刚才的话,zh-CN
I stand corrected,我承认是我错了,zh-CN
I beg to differ,恕我不能同意,zh-CN
I couldn't agree more,我完全同意,zh-CN
I wouldn't count on it,我劝你别指望,zh-CN
I can live with that,这样我能接受,zh-CN
I can work with that,这样我可以配合,zh-CN
I don't mind,我不介意,zh-CN
I don't blame you,我能理解你,zh-CN
I can't help laughing,我忍不住笑,zh-CN
I can't make it to the meeting,我参加不了会议,zh-CN
I can't put my finger on it,我说不清问题在哪,zh-CN
I have no idea,我完全不知道,zh-CN
I have a feeling,我有一种预感,zh-CN
I'm having second thoughts,我开始犹豫了,zh-CN
I lost track of time,我忘了时间,zh-CN
I spoke too soon,我话说早了,zh-CN
it doesn't matter,没关系,zh-CN
it makes sense,这说得通,zh-CN
it rings a bell,听起来有点耳熟,zh-CN
it slipped my mind,我一时忘了,zh-CN
it takes time,这需要时间,zh-CN
it was worth a try,值得一试,zh-CN
it never hurts to ask,问问总没坏处,zh-CN
it's about time,早就该这样了,zh-CN
it's a long story,说来话长,zh-CN
it's no use,没有用,zh-CN
it's not the end of the world,天还没塌下来,zh-CN
it's easier that way,那样更省事,zh-CN
it's nothing personal,这不是针对你,zh-CN
it's none of my business,这不关我的事,zh-CN
it's not up to me,这不由我决定,zh-CN
it's not what it looks like,事情不是你看到的那样,zh-CN
it's too good to be true,好得令人难以置信,zh-CN
it's your loss,吃亏的是你,zh-CN
mind your own business,少管闲事,zh-CN
don't take it personally,别往心里去,zh-CN
don't get me wrong,别误会我的意思,zh-CN
don't jump to conclusions,别急着下结论,zh-CN
don't take this the wrong way,别误会我接下来的话,zh-CN
don't worry about it,别担心这事,zh-CN
don't let it get to you,别让这事影响你,zh-CN
don't beat yourself up,别太自责,zh-CN
don't sell yourself short,别低估自己,zh-CN
don't get your hopes up,别抱太高期望,zh-CN
don't be so hard on yourself,别对自己太苛刻,zh-CN
to be honest,说实话,zh-CN
to be fair,公平地说,zh-CN
to be clear,说清楚一点,zh-CN
to be precise,准确地说,zh-CN
for what it's worth,不管有没有用，我还是想说,zh-CN
as far as I know,据我所知,zh-CN
as far as I'm concerned,在我看来,zh-CN
if I remember correctly,如果我没记错,zh-CN
if I'm not mistaken,如果我没有弄错,zh-CN
come to think of it,仔细想想,zh-CN
speaking of which,说到这个,zh-CN
for the time being,暂时,zh-CN
once and for all,彻底地,zh-CN
by any chance,不知是否,zh-CN
by the way,顺便说一下,zh-CN
in any case,无论如何,zh-CN
in that case,既然如此,zh-CN
at any rate,不管怎样,zh-CN
at the very least,至少,zh-CN
in no time,很快,zh-CN
at the same time,与此同时,zh-CN
sooner or later,迟早,zh-CN
more or less,或多或少,zh-CN
little by little,一点一点地,zh-CN
day by day,一天天地,zh-CN
everything happened all at once,所有事情同时发生,zh-CN
every now and then,偶尔,zh-CN
from time to time,不时,zh-CN
one way or another,无论如何,zh-CN
go viral online,在网上爆红,zh-CN
break the internet,引爆全网,zh-CN
blow up on social media,在社交媒体上突然爆火,zh-CN
trend on social media,登上社交媒体热榜,zh-CN
gain online traction,在网上逐渐获得关注,zh-CN
get ratioed online,在网上被反对回复压过点赞,zh-CN
doomscroll through the feed,不停刷负面信息,zh-CN
scroll past the post,划过这条帖子,zh-CN
show up on my feed,出现在我的信息流里,zh-CN
all over my feed,刷屏了我的信息流,zh-CN
live rent-free in my head,一直萦绕在我脑海里,zh-CN
main character energy,主角气场,zh-CN
such a big mood,太能代表我的心情了,zh-CN
bring the same energy,拿出同样的态度来,zh-CN
not the right vibe,感觉不太对,zh-CN
pass the vibe check,氛围感过关,zh-CN
fail the vibe check,氛围感不过关,zh-CN
log off for a while,暂时下线一会儿,zh-CN
caught in 4K,被高清实锤,zh-CN
receipts or it didn't happen,拿出证据，否则不算,zh-CN
taken out of context,被断章取义,zh-CN
context really matters,语境很重要,zh-CN
here's my hot take,说个可能有争议的看法,zh-CN
unpopular opinion ahead,下面是个不受欢迎的观点,zh-CN
low-key obsessed with it,暗暗迷上了这个,zh-CN
high-key worried about it,真的很担心这件事,zh-CN
living my best life,过着最自在的生活,zh-CN
chronically online behavior,典型的长期泡网行为,zh-CN
an online pile-on,网上群起围攻,zh-CN
get called out online,在网上被公开批评,zh-CN
get canceled online,在网上遭到集体抵制,zh-CN
social media backlash,社交媒体上的强烈反弹,zh-CN
post a public apology,发布公开道歉,zh-CN
make an apology video,制作道歉视频,zh-CN
post a thirst trap,发布吸睛性感内容,zh-CN
make a humble brag,假装谦虚地炫耀,zh-CN
just a shameless plug,顺便厚着脸皮打个广告,zh-CN
post rage bait,发布引战内容,zh-CN
write a clickbait headline,写一个标题党标题,zh-CN
use engagement bait,使用互动诱饵,zh-CN
content made for the algorithm,迎合算法制作的内容,zh-CN
try to beat the algorithm,试图突破算法限制,zh-CN
try to game the algorithm,试图钻算法空子,zh-CN
get shadow-banned,被暗中限流,zh-CN
mute the whole thread,将整个讨论串静音,zh-CN
repost with a comment,附加评论后转发,zh-CN
share it to your story,分享到你的限时动态,zh-CN
use a burner account,使用匿名小号,zh-CN
run a parody account,运营戏仿账号,zh-CN
run a fan account,运营粉丝账号,zh-CN
be a keyboard warrior,当键盘侠,zh-CN
feed an internet troll,回应并助长网络喷子,zh-CN
look like a bot account,看起来像机器人账号,zh-CN
check the comment section,看看评论区,zh-CN
turn off the comments,关闭评论,zh-CN
pin this comment,置顶这条评论,zh-CN
delete the post,删除帖子,zh-CN
archive the post,存档帖子,zh-CN
edit the caption,编辑配文,zh-CN
add alternative text,添加替代文字,zh-CN
write an image description,撰写图片说明,zh-CN
check the link in my bio,查看我个人简介里的链接,zh-CN
send me a direct message,给我发私信,zh-CN
follow for more,关注以查看更多内容,zh-CN
go live on social media,在社交媒体上开直播,zh-CN
join the livestream,加入直播,zh-CN
react in the live chat,在直播聊天中互动,zh-CN
make a reaction video,制作反应视频,zh-CN
duet with the video,与该视频合拍,zh-CN
stitch part of the video,拼接该视频片段进行回应,zh-CN
use the trending audio,使用热门音频,zh-CN
use a viral sound,使用爆火音效,zh-CN
reuse the meme format,套用这个梗图模板,zh-CN
post a reaction meme,发布反应梗图,zh-CN
share an inside joke,分享圈内笑话,zh-CN
start fandom discourse,引发粉丝圈争论,zh-CN
it's a canon event,这是注定要经历的关键事件,zh-CN
post a fan theory,发布粉丝猜想,zh-CN
write a spoiler-free review,写一篇无剧透评论,zh-CN
have a spoiler-heavy discussion,进行大量剧透的讨论,zh-CN
binge-watch the whole series,一口气刷完整部剧,zh-CN
hate-watch the show,边嫌弃边追这部剧,zh-CN
rewatch a comfort show,重看一部治愈自己的剧,zh-CN
call it a guilty pleasure,称它为有点羞于承认的爱好,zh-CN
add it to the must-watch list,把它加入必看清单,zh-CN
host a watch party,组织集体观影,zh-CN
no one asked for this,根本没人要求这个,zh-CN
thanks for coming to my TED Talk,谢谢听完我的长篇大论,zh-CN
this did not age well,这现在看来很经不起时间考验,zh-CN
aged like fine wine,历久弥新,zh-CN
aged like milk,很快就变得不合时宜,zh-CN
say it louder for the people in the back,说大声点，让后面的人也听见,zh-CN
make it make sense,谁来把这解释清楚,zh-CN
understood the assignment,完全领会并完成了要求,zh-CN
woke up and chose violence,一醒来就选择火力全开,zh-CN
circle back on this,之后再回头讨论这件事,zh-CN
keep me in the loop,让我随时了解进展,zh-CN
move the needle on the outcome,对结果产生实质影响,zh-CN
think outside the box,跳出框架思考,zh-CN
focus on the low-hanging fruit,先处理最容易见效的部分,zh-CN
have the bandwidth for it,有精力和时间处理它,zh-CN
put it on my radar,让我注意到这件事,zh-CN
keep it on your radar,持续留意这件事,zh-CN
run it up the flagpole,把方案报上去试探反应,zh-CN
try to boil the ocean,试图一次解决所有问题,zh-CN
do a deep dive into it,深入研究这件事,zh-CN
drill down into the details,深入查看细节,zh-CN
align on the next steps,就后续步骤达成一致,zh-CN
get everyone aligned,让大家形成共识,zh-CN
own the final outcome,为最终结果负责,zh-CN
step up to the plate,挺身承担责任,zh-CN
wear many different hats,身兼多职,zh-CN
flag this for review,标记此项以供审查,zh-CN
push back on the proposal,对该提议提出异议,zh-CN
back me up on this,在这件事上支持我,zh-CN
get buy-in from the team,获得团队认同,zh-CN
secure stakeholder buy-in,获得利益相关方支持,zh-CN
manage everyone's expectations,管理各方预期,zh-CN
set clear expectations,设定清晰预期,zh-CN
reset the expectations,重新调整预期,zh-CN
find some common ground,找到共同点,zh-CN
make a judgment call,根据判断作出决定,zh-CN
go with your gut,相信自己的直觉,zh-CN
play devil's advocate,故意提出反方观点,zh-CN
keep it high-level,只谈总体层面,zh-CN
get too far into the weeds,陷入过多细节,zh-CN
cut through all the distractions,排除干扰抓住重点,zh-CN
from a high-level perspective,从总体层面看,zh-CN
look at the big picture,着眼大局,zh-CN
the project has many moving parts,项目有许多相互关联的环节,zh-CN
single point of contact,单一联络人,zh-CN
hand the work off,把工作交接出去,zh-CN
take the lead on this,牵头处理这件事,zh-CN
pick up a teammate's slack,补上同事落下的工作,zh-CN
share the workload,分担工作量,zh-CN
pull your own weight,尽好自己的职责,zh-CN
drop everything else,先放下其他所有事情,zh-CN
deal with competing priorities,处理相互冲突的优先事项,zh-CN
handle a time-sensitive request,处理时效性很强的请求,zh-CN
work toward a hard deadline,赶一个不能延期的截止时间,zh-CN
set a soft deadline,设定一个可调整的截止时间,zh-CN
we're in crunch time,现在到了冲刺阶段,zh-CN
finish under the wire,赶在最后一刻完成,zh-CN
finish ahead of schedule,提前完成,zh-CN
fall behind schedule,落后于计划,zh-CN
get back on track,回到正轨,zh-CN
stay on track,保持按计划推进,zh-CN
go off track,偏离正轨,zh-CN
push back the deadline,推迟截止时间,zh-CN
move up the deadline,提前截止时间,zh-CN
meet the deadline,按期完成,zh-CN
miss the deadline,错过截止时间,zh-CN
buy the team more time,为团队争取更多时间,zh-CN
make up for lost time,弥补耽误的时间,zh-CN
get up to speed,快速了解情况,zh-CN
bring you up to speed,让你快速了解最新情况,zh-CN
deliver a quick win,迅速取得一个小成果,zh-CN
make a long-term play,作长远布局,zh-CN
use a short-term fix,采用短期修补方案,zh-CN
find a permanent solution,找到永久解决方案,zh-CN
use a stopgap measure,采取临时应急措施,zh-CN
choose the next best action,选择下一步最佳行动,zh-CN
agree on a plan of action,商定行动计划,zh-CN
decide on a course of action,决定采取什么行动,zh-CN
take this work forward,继续推进这项工作,zh-CN
move the project forward,推动项目向前发展,zh-CN
drive the initiative forward,推动这项举措,zh-CN
revisit this later,稍后再重新讨论,zh-CN
park this for now,暂时把这件事放一放,zh-CN
hold off for now,暂时先不要做,zh-CN
put the project on hold,暂停这个项目,zh-CN
unblock the whole team,为整个团队扫清障碍,zh-CN
clear the main blocker,清除主要阻碍,zh-CN
address the underlying issue,处理根本问题,zh-CN
find the root cause,找出根本原因,zh-CN
play the blame game,互相推卸责任,zh-CN
pass the buck,推卸责任,zh-CN
cover all your bases,把各方面都考虑周全,zh-CN
cover a colleague's shift,替同事顶班,zh-CN
keep the discussion professional,让讨论保持专业,zh-CN
agree to disagree,保留分歧,zh-CN
give constructive feedback,提供建设性反馈,zh-CN
give candid feedback,坦率地提出反馈,zh-CN
take the feedback on board,认真听取并考虑反馈,zh-CN
your point is taken,你的意见我接受了,zh-CN
consider it duly noted,我已经正式记下了,zh-CN
make the feedback actionable,让反馈可以落实,zh-CN
deliver on your promise,兑现承诺,zh-CN
overpromise and underdeliver,承诺过多却交付不足,zh-CN
underpromise and overdeliver,少承诺而多交付,zh-CN
go above and beyond,做到远超预期,zh-CN
business as usual,一切照常,zh-CN
all hands on deck,所有人都来帮忙,zh-CN
learn on the job,在工作中边做边学,zh-CN
face a steep learning curve,上手难度很高,zh-CN
leave room for improvement,仍有改进空间,zh-CN
good enough for now,目前这样就够用了,zh-CN
done is better than perfect,完成比完美更重要,zh-CN
the software is ready to ship,软件已可发布,zh-CN
set the go-live date,确定正式上线日期,zh-CN
hold a postmortem meeting,召开事后复盘会议,zh-CN
you have my word,我向你保证,zh-CN
mark my words,记住我的话,zh-CN
you can count on me,你可以依靠我,zh-CN
count me in,算我一个,zh-CN
count me out,别算上我,zh-CN
we have a deal,我们说定了,zh-CN
it's a deal,一言为定,zh-CN
leave it to me,交给我吧,zh-CN
leave me out of this,别把我牵扯进来,zh-CN
stay out of this,别插手这件事,zh-CN
stay out of my way,别挡我的路,zh-CN
get out of my way,给我让开,zh-CN
don't say a word,一个字也别说,zh-CN
enough is enough,够了，不能再这样下去了,zh-CN
I've had enough,我已经受够了,zh-CN
this ends now,这件事到此为止,zh-CN
we're done here,我们到此为止,zh-CN
end of story,事情就这么定了,zh-CN
consider it done,就当已经办妥,zh-CN
consider it handled,就当已经处理好了,zh-CN
consider yourself warned,就当我警告过你了,zh-CN
you've been warned,我已经警告过你了,zh-CN
don't say I didn't warn you,别说我没警告过你,zh-CN
you made your choice,这是你自己的选择,zh-CN
make your choice,作出选择吧,zh-CN
choose wisely,谨慎选择,zh-CN
think this through,把这件事想清楚,zh-CN
look me in the eye,看着我的眼睛,zh-CN
hear me out,听我把话说完,zh-CN
let me explain,让我解释,zh-CN
let me finish,让我说完,zh-CN
wait a second,等一下,zh-CN
not another step,不许再往前一步,zh-CN
hands where I can see them,把手放在我看得见的地方,zh-CN
put your hands up,把手举起来,zh-CN
drop the weapon,放下武器,zh-CN
stay where you are,待在原地,zh-CN
don't give up on me,别放弃我,zh-CN
leave me alone,让我一个人待着,zh-CN
get away from me,离我远点,zh-CN
back away slowly,慢慢后退,zh-CN
run for your life,快逃命,zh-CN
save yourself,你快逃吧,zh-CN
get to safety,快到安全的地方去,zh-CN
take cover now,马上找掩护,zh-CN
we're surrounded,我们被包围了,zh-CN
we're trapped,我们被困住了,zh-CN
there's no way out,这里没有出路,zh-CN
follow my lead,照我做,zh-CN
stay close to me,跟紧我,zh-CN
stick together,大家别分开,zh-CN
I've got your back,我挺你,zh-CN
trust me on this,这件事相信我,zh-CN
don't trust anyone,不要相信任何人,zh-CN
don't believe a word,一个字也别信,zh-CN
give me your word,向我保证,zh-CN
swear to me,对我发誓,zh-CN
tell me the truth,告诉我真相,zh-CN
spare me the details,细节就不必说了,zh-CN
don't waste your breath,别白费口舌,zh-CN
stop putting on an act,别装了,zh-CN
quit pretending,别再装了,zh-CN
who are you really,你到底是谁,zh-CN
what do you want from me,你到底想从我这里得到什么,zh-CN
what are you hiding,你在隐瞒什么,zh-CN
how did you know,你怎么知道的,zh-CN
who told you,是谁告诉你的,zh-CN
keep your voice down,小点声,zh-CN
watch your tone,注意你的语气,zh-CN
mind your language,说话注意点,zh-CN
careful what you wish for,小心愿望成真,zh-CN
don't tempt fate,别拿命运开玩笑,zh-CN
is that a threat,这是在威胁我吗,zh-CN
you'll regret this,你会后悔的,zh-CN
this isn't over,这事还没完,zh-CN
we meet again,我们又见面了,zh-CN
long time no see,好久不见,zh-CN
fancy meeting you here,没想到会在这里碰见你,zh-CN
what are the odds of running into you here,怎么会这么巧,zh-CN
it's been a while,有一阵子没见了,zh-CN
I thought you were dead,我以为你死了,zh-CN
glad you could make it,很高兴你能来,zh-CN
right on time,来得正准时,zh-CN
I was beginning to worry,我都开始担心了,zh-CN
I knew you'd come,我就知道你会来,zh-CN
we don't have much time,我们时间不多了,zh-CN
time is running out,时间快用完了,zh-CN
every second counts,每一秒都很重要,zh-CN
we need to move now,我们得马上行动,zh-CN
let's get out of here,我们离开这里吧,zh-CN
let's finish this fight,我们把这一战做个了结,zh-CN
let's make this quick,我们速战速决,zh-CN
no turning back,已经没有回头路了,zh-CN
there's no going back,再也回不去了,zh-CN
it's now or never,机不可失,zh-CN
this is our only chance,这是我们唯一的机会,zh-CN
we have no choice,我们别无选择,zh-CN
I need answers,我需要答案,zh-CN
you deserve the truth,你有权知道真相,zh-CN
